GAMEID,GAMEDATE,QUARTER,MINUTE,SECOND,OFFENSETEAM,DEFENSETEAM,DOWN,TOGO,YARDLINE,DESCRIPTION,SEASONYEAR,YARDS,FORMATION,PLAYTYPE,PASSTYPE,RUSHDIRECTION,YARDLINEFIXED,YARDLINEDIRECTION,PLAY
2016100200,2016-10-02,4,4,5,IND,JAX,1,10,36,"(4:05) (NO HUDDLE, SHOTGUN) 12-A.LUCK PASS SHORT LEFT TO 34-J.FERGUSON TO IND 40 FOR 4 YARDS (29-J.JOHNSON).",2016,4,NO HUDDLE SHOTGUN,PASS,SHORT LEFT,,36,OWN,PASS
2016100205,2016-10-02,4,3,5,NE,BUF,1,10,75,"(3:05) (NO HUDDLE, SHOTGUN) 7-J.BRISSETT PASS INCOMPLETE DEEP LEFT TO 15-C.HOGAN.",2016,0,NO HUDDLE SHOTGUN,PASS,DEEP LEFT,,25,OPP,PASS
2016100204,2016-10-02,4,11,5,TEN,HOU,1,20,49,"(11:05) (SHOTGUN) 29-D.MURRAY RIGHT TACKLE TO HOU 49 FOR 2 YARDS (55-B.MCKINNEY). FUMBLES (55-B.MCKINNEY), AND RECOVERS AT HOU 49. 29-D.MURRAY TO HOU 49 FOR NO GAIN (27-Q.DEMPS).",2016,0,SHOTGUN,RUSH,,RIGHT TACKLE,49,OWN,RUSH
2016100211,2016-10-02,4,5,4,DAL,SF,2,1,99,(5:04) 21-E.ELLIOTT RIGHT GUARD TO SF 4 FOR -3 YARDS (64-M.PURCELL).,2016,-3,UNDER CENTER,RUSH,,RIGHT GUARD,1,OPP,RUSH
2016100205,2016-10-02,4,12,4,BUF,NE,1,10,27,(12:04) 25-L.MCCOY RIGHT END PUSHED OB AT BUF 23 FOR -4 YARDS (26-L.RYAN).,2016,-4,UNDER CENTER,RUSH,,RIGHT END,27,OWN,RUSH
2016100207,2016-10-02,4,0,4,CLE,WAS,2,10,56,(:04) (SHOTGUN) 29-D.JOHNSON RIGHT END TO WAS 35 FOR 9 YARDS (38-K.FULLER).,2016,9,SHOTGUN,RUSH,,RIGHT END,44,OPP,RUSH
2016100210,2016-10-02,4,4,4,NO,SD,2,2,77,(4:04) 9-D.BREES PASS INCOMPLETE SHORT RIGHT TO 82-C.FLEENER (20-D.LOWERY).,2016,0,UNDER CENTER,PASS,SHORT RIGHT,,23,OPP,PASS
2016100206,2016-10-02,4,4,4,NYJ,SEA,1,10,25,(4:04) (SHOTGUN) 14-R.FITZPATRICK PASS SHORT RIGHT TO 81-Q.ENUNWA TO NYJ 31 FOR 6 YARDS (29-E.THOMAS) [55-F.CLARK].,2016,6,SHOTGUN,PASS,SHORT RIGHT,,25,OWN,PASS
2016100212,2016-10-02,4,0,4,PIT,KC,1,10,25,(:04) 3-L.JONES KNEELS TO PIT 25 FOR NO GAIN.,2016,0,UNDER CENTER,QB KNEEL,,,25,OWN,RUSH
2016100210,2016-10-02,4,7,4,NO,SD,3,6,44,(7:04) (SHOTGUN) 9-D.BREES PASS INCOMPLETE SHORT LEFT TO 82-C.FLEENER (94-C.LIUGET).,2016,0,SHOTGUN,PASS,SHORT LEFT,,44,OWN,PASS
2016100200,2016-10-02,4,14,4,JAX,IND,3,7,21,(14:04) (SHOTGUN) 5-B.BORTLES PASS SHORT RIGHT TO 87-N.STERLING PUSHED OB AT JAX 31 FOR 10 YARDS (30-R.MELVIN).,2016,10,SHOTGUN,PASS,SHORT RIGHT,,21,OWN,PASS
2016100204,2016-10-02,4,0,4,TEN,HOU,1,10,25,"(:04) (SHOTGUN) 8-M.MARIOTA PASS SHORT RIGHT TO 29-D.MURRAY TO TEN 35 FOR 10 YARDS. 29-D.MURRAY PASS INCOMPLETE SHORT RIGHT TO 81-A.JOHNSON. PENALTY ON TEN-29-D.MURRAY, ILLEGAL FORWARD PASS, 0 YARDS, ENFORCED AT TEN 35.",2016,10,SHOTGUN,PASS,SHORT RIGHT,,25,OWN,PASS
2016100204,2016-10-02,4,6,4,HOU,TEN,1,10,49,(6:04) 28-A.BLUE UP THE MIDDLE TO TEN 49 FOR 2 YARDS (90-D.JONES; 98-B.ORAKPO).,2016,2,UNDER CENTER,RUSH,,CENTER,49,OWN,RUSH
2016100208,2016-10-02,4,6,4,DEN,TB,1,10,27,(6:04) 22-C.ANDERSON RIGHT END TO DEN 28 FOR 1 YARD (75-D.LAMBERT).,2016,1,UNDER CENTER,RUSH,,RIGHT END,27,OWN,RUSH
2016100207,2016-10-02,4,11,4,WAS,CLE,1,9,91,(11:04) 32-R.KELLEY RIGHT TACKLE TO CLE 5 FOR 4 YARDS (53-J.SCHOBERT; 55-D.SHELTON).,2016,4,UNDER CENTER,RUSH,,RIGHT TACKLE,9,OPP,RUSH
2016100208,2016-10-02,4,3,3,TB,DEN,1,10,53,"(3:03) (NO HUDDLE, SHOTGUN) 3-J.WINSTON PASS INCOMPLETE SHORT LEFT TO 13-M.EVANS.",2016,0,NO HUDDLE SHOTGUN,PASS,SHORT LEFT,,47,OPP,PASS
2016100212,2016-10-02,4,6,3,KC,PIT,4,10,30,"(6:03) (PUNT FORMATION) 2-D.COLQUITT PUNTS 44 YARDS TO PIT 26, CENTER-41-J.WINCHESTER, FAIR CATCH BY 84-A.BROWN.",2016,0,PUNT,PUNT,,,30,OWN,KICK
2016100200,2016-10-02,4,5,3,IND,JAX,1,10,25,(5:03) (SHOTGUN) 12-A.LUCK PASS INCOMPLETE SHORT MIDDLE TO 34-J.FERGUSON [99-S.MARKS].,2016,0,SHOTGUN,PASS,SHORT MIDDLE,,25,OWN,PASS
2016100212,2016-10-02,4,2,3,KC,PIT,2,9,87,"(2:03) (SHOTGUN) 11-A.SMITH PASS INCOMPLETE SHORT LEFT TO 17-C.CONLEY. PENALTY ON PIT-25-A.BURNS, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT PIT 13 - NO PLAY.",2016,0,SHOTGUN,PASS,SHORT LEFT,,13,OPP,PASS
2016100205,2016-10-02,4,5,3,NE,BUF,1,10,51,"(5:03) (SHOTGUN) 7-J.BRISSETT PASS SHORT RIGHT TO 38-B.BOLDEN TO BUF 36 FOR 13 YARDS (23-A.WILLIAMS). NE-38-B.BOLDEN WAS INJURED DURING THE PLAY.  PENALTY ON BUF-24-S.GILMORE, ILLEGAL CONTACT, DECLINED.",2016,13,SHOTGUN,PASS,SHORT RIGHT,,49,OPP,PASS
2016100205,2016-10-02,4,0,3,NE,BUF,1,10,56,"(:03) (NO HUDDLE, SHOTGUN) 28-J.WHITE RIGHT TACKLE TO BUF 37 FOR 7 YARDS (52-P.BROWN).",2016,7,NO HUDDLE SHOTGUN,RUSH,,RIGHT TACKLE,44,OPP,RUSH
2016100209,2016-10-02,4,2,3,ARI,LA,1,10,27,(2:03) (SHOTGUN) 5-D.STANTON PASS INCOMPLETE SHORT RIGHT TO 12-JO.BROWN [99-A.DONALD].,2016,0,SHOTGUN,PASS,SHORT RIGHT,,27,OWN,PASS
2016100205,2016-10-02,4,13,3,BUF,NE,1,10,15,(13:03) 25-L.MCCOY LEFT TACKLE TO BUF 18 FOR 3 YARDS (97-A.BRANCH). BUF-79-J.MILLS WAS INJURED DURING THE PLAY.,2016,3,UNDER CENTER,RUSH,,LEFT TACKLE,15,OWN,RUSH
2016100203,2016-10-02,4,4,3,CHI,DET,1,10,14,(4:03) 24-J.HOWARD LEFT END TO CHI 21 FOR 7 YARDS (31-R.BUSH).,2016,7,UNDER CENTER,RUSH,,LEFT END,14,OWN,RUSH
2016100203,2016-10-02,4,6,3,DET,CHI,2,2,72,"(6:03) (NO HUDDLE, SHOTGUN) 25-T.RIDDICK LEFT TACKLE TO CHI 20 FOR 8 YARDS (53-J.TIMU; 38-A.AMOS). PENALTY ON DET-85-E.EBRON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CHI 28 - NO PLAY.",2016,8,NO HUDDLE SHOTGUN,RUSH,,LEFT TACKLE,28,OPP,RUSH
2016100207,2016-10-02,4,2,3,WAS,CLE,1,10,42,(2:03) 31-M.JONES RIGHT TACKLE TO WAS 42 FOR NO GAIN (98-J.MEDER).,2016,0,UNDER CENTER,RUSH,,RIGHT TACKLE,42,OWN,RUSH
2016100204,2016-10-02,4,2,2,TEN,HOU,2,6,72,(2:02) (SHOTGUN) 8-M.MARIOTA PASS INCOMPLETE DEEP RIGHT TO 80-A.FASANO (29-A.HAL).,2016,0,SHOTGUN,PASS,DEEP RIGHT,,28,OPP,PASS
2016100202,2016-10-02,4,1,2,BAL,OAK,1,10,50,"(1:02) (NO HUDDLE, SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 10-C.MOORE.",2016,0,NO HUDDLE SHOTGUN,PASS,SHORT LEFT,,50,OPP,PASS
2016100200,2016-10-02,4,0,2,IND,JAX,4,11,17,"(:02) (SHOTGUN) 12-A.LUCK PASS SHORT MIDDLE TO 34-J.FERGUSON TO IND 22 FOR 5 YARDS. LATERAL TO 80-C.ROGERS TO IND 22 FOR NO GAIN (91-Y.NGAKOUE). FUMBLES (91-Y.NGAKOUE), RECOVERED BY IND-12-A.LUCK AT IND 19. 12-A.LUCK TO IND 18 FOR -1 YARDS. LATERAL TO 15-P.DORSETT TO IND 14 FOR -4 YARDS (21-P.AMUKAMARA).",2016,5,SHOTGUN,PASS,SHORT MIDDLE,,17,OWN,PASS
2016100205,2016-10-02,4,11,2,BUF,NE,2,24,13,(11:02) (SHOTGUN) 5-T.TAYLOR PASS SHORT LEFT TO 85-C.CLAY PUSHED OB AT BUF 27 FOR 14 YARDS (32-D.MCCOURTY).,2016,14,SHOTGUN,PASS,SHORT LEFT,,13,OWN,PASS
2016100200,2016-10-02,4,13,2,JAX,IND,2,7,34,(13:02) 5-B.BORTLES PASS INCOMPLETE DEEP LEFT TO 15-A.ROBINSON (21-V.DAVIS).,2016,0,UNDER CENTER,PASS,DEEP LEFT,,34,OWN,PASS
2016100205,2016-10-02,4,7,2,NE,BUF,1,10,24,(7:02) 29-L.BLOUNT LEFT GUARD PUSHED OB AT NE 40 FOR 16 YARDS (52-P.BROWN).,2016,16,UNDER CENTER,RUSH,,LEFT GUARD,24,OWN,RUSH
2016100208,2016-10-02,4,14,2,TB,DEN,2,9,41,"(14:02) (NO HUDDLE, SHOTGUN) 3-J.WINSTON PASS INCOMPLETE DEEP RIGHT TO 84-C.BRATE [95-D.WOLFE].",2016,0,NO HUDDLE SHOTGUN,PASS,DEEP RIGHT,,41,OWN,PASS
2016100210,2016-10-02,4,9,1,SD,NO,3,9,91,"(9:01) (SHOTGUN) 17-P.RIVERS SACKED AT NO 14 FOR -5 YARDS (94-C.JORDAN). FUMBLES (94-C.JORDAN), AND RECOVERS AT NO 14. 17-P.RIVERS TO NO 14 FOR NO GAIN (94-C.JORDAN). PENALTY ON SD-68-M.SLAUSON, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT NO 14.",2016,-5,SHOTGUN,SACK,,,9,OPP,PASS
2016100202,2016-10-02,4,7,1,OAK,BAL,2,14,24,(7:01) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 15-M.CRABTREE.,2016,0,SHOTGUN,PASS,SHORT RIGHT,,24,OWN,PASS
2016100209,2016-10-02,4,13,1,LA,ARI,3,1,65,(13:01) (SHOTGUN) 17-C.KEENUM PASS SHORT LEFT TO 30-T.GURLEY PUSHED OB AT ARI 39 FOR -4 YARDS (32-T.MATHIEU).,2016,-4,SHOTGUN,PASS,SHORT LEFT,,35,OPP,PASS
2016100203,2016-10-02,4,11,1,CHI,DET,2,8,88,(11:01) 2-B.HOYER PASS INCOMPLETE SHORT LEFT TO 24-J.HOWARD.,2016,0,UNDER CENTER,PASS,SHORT LEFT,,12,OPP,PASS
2016100202,2016-10-02,4,12,1,OAK,BAL,2,9,86,(12:01) (SHOTGUN) 28-L.MURRAY LEFT GUARD TO BAL 13 FOR 1 YARD (55-T.SUGGS).,2016,1,SHOTGUN,RUSH,,LEFT GUARD,14,OPP,RUSH
2016100209,2016-10-02,4,1,1,ARI,LA,1,10,31,"(1:01) (SHOTGUN) 5-D.STANTON PASS INCOMPLETE SHORT MIDDLE TO 11-L.FITZGERALD. PENALTY ON LA-97-E.SIMS, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT ARI 31 - NO PLAY.",2016,0,SHOTGUN,PASS,SHORT MIDDLE,,31,OWN,PASS
2016100208,2016-10-02,4,9,1,DEN,TB,2,3,95,"(9:01) 12-P.LYNCH PASS SHORT RIGHT TO 10-E.SANDERS FOR 5 YARDS, TOUCHDOWN.",2016,5,UNDER CENTER,PASS,SHORT RIGHT,,5,OPP,PASS
2016100205,2016-10-02,4,3,1,NE,BUF,2,10,75,(3:01) (SHOTGUN) 7-J.BRISSETT PASS SHORT LEFT TO 29-L.BLOUNT PUSHED OB AT BUF 21 FOR 4 YARDS (53-Z.BROWN).,2016,4,SHOTGUN,PASS,SHORT LEFT,,25,OPP,PASS
2016100200,2016-10-02,4,11,1,IND,JAX,1,10,42,"(11:01) (NO HUDDLE, SHOTGUN) 12-A.LUCK SCRAMBLES LEFT TACKLE TO IND 48 FOR 6 YARDS (50-T.SMITH).",2016,6,NO HUDDLE SHOTGUN,SCRAMBLE,,,42,OWN,PASS
2016100209,2016-10-02,4,10,1,LA,ARI,2,11,53,(10:01) (SHOTGUN) 17-C.KEENUM PASS SHORT LEFT TO 30-T.GURLEY TO ARI 39 FOR 8 YARDS (36-D.SWEARINGER).,2016,8,SHOTGUN,PASS,SHORT LEFT,,47,OPP,PASS
2016100210,2016-10-02,4,15,0,SD,NO,1,10,75,(15:00) (SHOTGUN) 28-M.GORDON UP THE MIDDLE TO NO 23 FOR 2 YARDS (54-N.STUPAR).,2016,2,SHOTGUN,RUSH,,CENTER,25,OPP,RUSH
2016100208,2016-10-02,4,2,0,TB,DEN,2,18,55,"(2:00) (SHOTGUN) 3-J.WINSTON FUMBLES (ABORTED) AT TB 39, AND RECOVERS AT TB 39. 3-J.WINSTON TO TB 39 FOR NO GAIN (48-S.BARRETT).",2016,0,SHOTGUN,FUMBLES,,,45,OPP,RUSH
2016100201,2016-10-02,4,2,0,CAR,ATL,4,2,84,"(2:00) (SHOTGUN) 3-D.ANDERSON PASS SHORT RIGHT TO 10-C.BROWN FOR 16 YARDS, TOUCHDOWN.",2016,16,SHOTGUN,PASS,SHORT RIGHT,,16,OPP,PASS
2016100205,2016-10-02,4,2,0,BUF,NE,1,10,32,(2:00) DIRECT SNAP TO 25-L.MCCOY.  25-L.MCCOY UP THE MIDDLE TO BUF 35 FOR 3 YARDS (90-M.BROWN).,2016,3,UNDER CENTER,RUSH,,CENTER,32,OWN,RUSH
2016100211,2016-10-02,4,2,0,SF,DAL,3,6,65,(2:00) (SHOTGUN) 2-B.GABBERT PASS INCOMPLETE SHORT LEFT TO 17-J.KERLEY [97-T.MCCLAIN].,2016,0,SHOTGUN,PASS,SHORT LEFT,,35,OPP,PASS
2016100206,2016-10-02,4,2,0,SEA,NYJ,2,4,53,(2:00) 32-C.MICHAEL LEFT TACKLE TO NYJ 47 FOR NO GAIN (50-D.LEE).,2016,0,UNDER CENTER,RUSH,,LEFT TACKLE,47,OPP,RUSH
2016100200,2016-10-02,4,15,0,IND,JAX,2,14,64,"(15:00) (SHOTGUN) 12-A.LUCK PASS INCOMPLETE DEEP RIGHT TO 83-D.ALLEN (37-J.CYPRIEN). PENALTY ON JAX-37-J.CYPRIEN, DEFENSIVE PASS INTERFERENCE, 35 YARDS, ENFORCED AT JAX 36 - NO PLAY.",2016,0,SHOTGUN,PASS,DEEP RIGHT,,36,OPP,PASS
2016100202,2016-10-02,4,15,0,BAL,OAK,2,6,38,(15:00) (SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 10-C.MOORE.,2016,0,SHOTGUN,PASS,SHORT LEFT,,38,OWN,PASS
2016100210,2016-10-02,4,2,0,NO,SD,1,1,99,"(2:00) 29-J.KUHN RIGHT GUARD FOR 1 YARD, TOUCHDOWN.",2016,1,UNDER CENTER,RUSH,,RIGHT GUARD,1,OPP,RUSH
2016100200,2016-10-02,4,10,0,IND,JAX,1,10,86,(10:00) (SHOTGUN) 23-F.GORE RIGHT GUARD TO JAX 12 FOR 2 YARDS (37-J.CYPRIEN; 95-A.JONES).,2016,2,SHOTGUN,RUSH,,RIGHT GUARD,14,OPP,RUSH
2016100201,2016-10-02,4,15,0,ATL,CAR,3,1,63,(15:00) (SHOTGUN) 26-T.COLEMAN RIGHT TACKLE TO CAR 34 FOR 3 YARDS (59-L.KUECHLY).,2016,3,SHOTGUN,RUSH,,RIGHT TACKLE,37,OPP,RUSH
2016100204,2016-10-02,4,15,0,TEN,HOU,3,3,30,"(15:00) (SHOTGUN) 8-M.MARIOTA SCRAMBLES RIGHT END TO TEN 32 FOR 2 YARDS (55-B.MCKINNEY). TENNESSEE CHALLENGED THE SHORT OF THE LINE TO GAIN RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #2.)",2016,2,SHOTGUN,SCRAMBLE,,,30,OWN,PASS
2016100208,2016-10-02,4,15,0,DEN,TB,3,11,41,(15:00) (SHOTGUN) 12-P.LYNCH PASS INCOMPLETE SHORT RIGHT TO 88-D.THOMAS (24-B.GRIMES).,2016,0,SHOTGUN,PASS,SHORT RIGHT,,41,OWN,PASS
2016100203,2016-10-02,4,15,0,CHI,DET,1,10,49,(15:00) 2-B.HOYER PASS SHORT RIGHT TO 19-E.ROYAL PUSHED OB AT DET 38 FOR 13 YARDS (23-D.SLAY).,2016,13,UNDER CENTER,PASS,SHORT RIGHT,,49,OWN,PASS
2016100200,2016-10-02,4,2,0,IND,JAX,1,10,42,(2:00) (SHOTGUN) 12-A.LUCK PASS INCOMPLETE SHORT RIGHT TO 34-J.FERGUSON [90-M.JACKSON].,2016,0,SHOTGUN,PASS,SHORT RIGHT,,42,OWN,PASS
2016100207,2016-10-02,4,15,0,WAS,CLE,1,10,40,(15:00) 31-M.JONES RIGHT TACKLE TO WAS 48 FOR 8 YARDS (55-D.SHELTON; 56-D.DAVIS).,2016,8,UNDER CENTER,RUSH,,RIGHT TACKLE,40,OWN,RUSH
2016100211,2016-10-02,4,15,0,SF,DAL,1,10,37,(15:00) (SHOTGUN) 28-C.HYDE LEFT TACKLE TO SF 41 FOR 4 YARDS (42-B.CHURCH).,2016,4,SHOTGUN,RUSH,,LEFT TACKLE,37,OWN,RUSH
2016100206,2016-10-02,4,15,0,NYJ,SEA,2,16,30,"(15:00) (SHOTGUN) 14-R.FITZPATRICK PASS SHORT LEFT TO 15-B.MARSHALL PUSHED OB AT NYJ 47 FOR 17 YARDS [54-B.WAGNER]. PENALTY ON SEA-25-R.SHERMAN, DEFENSIVE PASS INTERFERENCE, DECLINED.",2016,17,SHOTGUN,PASS,SHORT LEFT,,30,OWN,PASS
2016100211,2016-10-02,4,10,0,DAL,SF,2,3,41,(10:00) 21-E.ELLIOTT LEFT GUARD TO SF 33 FOR 26 YARDS (33-R.ROBINSON).,2016,26,UNDER CENTER,RUSH,,LEFT GUARD,41,OWN,RUSH
2016100205,2016-10-02,4,15,0,NE,BUF,2,6,29,(15:00) DIRECT SNAP TO 11-J.EDELMAN.  29-L.BLOUNT LEFT TACKLE TO NE 27 FOR -2 YARDS (21-N.ROBEY-COLEMAN).,2016,0,UNDER CENTER,DIRECT SNAP,,,29,OWN,RUSH
2016100203,2016-10-02,4,3,0,CHI,DET,3,7,34,(3:00) 24-J.HOWARD RIGHT TACKLE TO CHI 37 FOR 3 YARDS (92-H.NGATA).,2016,3,UNDER CENTER,RUSH,,RIGHT TACKLE,34,OWN,RUSH
2016100209,2016-10-02,4,15,0,LA,ARI,1,10,25,"(15:00) LA #64-DONNAL REPORTS AS ELIGIBLE. 17-C.KEENUM PASS DEEP MIDDLE TO 18-K.BRITT TO ARI 44 FOR 31 YARDS (41-M.COOPER, 20-D.BUCANNON).",2016,31,UNDER CENTER,PASS,DEEP MIDDLE,,25,OWN,PASS
2016100212,2016-10-02,4,15,0,PIT,KC,2,7,6,(15:00) 26-L.BELL UP THE MIDDLE TO PIT 6 FOR NO GAIN (56-D.JOHNSON).,2016,0,UNDER CENTER,RUSH,,CENTER,6,OWN,RUSH
2016100300,2016-10-03,1,10,57,NYG,MIN,3,10,62,(10:57) (SHOTGUN) 10-E.MANNING PASS INCOMPLETE DEEP MIDDLE TO 87-S.SHEPARD.,2016,0,SHOTGUN,PASS,DEEP MIDDLE,,38,OPP,PASS
2016100300,2016-10-03,1,2,56,MIN,NYG,4,8,47,"(2:56) (PUNT FORMATION) 18-J.LOCKE PUNTS 53 YARDS TO END ZONE, CENTER-47-K.MCDERMOTT, TOUCHBACK.",2016,0,PUNT,PUNT,,,47,OWN,KICK
2016100300,2016-10-03,1,14,54,NYG,MIN,1,10,40,(14:54) (SHOTGUN) 10-E.MANNING PASS INCOMPLETE SHORT MIDDLE TO 26-O.DARKWA [98-L.JOSEPH].,2016,0,SHOTGUN,PASS,SHORT MIDDLE,,40,OWN,PASS
2016100300,2016-10-03,1,0,53,MIN,NYG,1,10,33,"(:53) 84-C.PATTERSON RIGHT END TO MIN 35 FOR 2 YARDS (59-D.KENNARD, 57-K.ROBINSON).",2016,2,UNDER CENTER,RUSH,,RIGHT END,33,OWN,RUSH
2016100300,2016-10-03,1,10,52,NYG,MIN,4,10,62,"(10:52) (PUNT FORMATION) 9-B.WING PUNTS 37 YARDS TO MIN 1, CENTER-51-Z.DEOSSIE, DOWNED BY NYG-17-D.HARRIS.",2016,0,PUNT,PUNT,,,38,OPP,KICK
2016100300,2016-10-03,1,14,50,NYG,MIN,2,10,40,(14:50) (SHOTGUN) 10-E.MANNING PASS SHORT MIDDLE TO 87-S.SHEPARD TO MIN 48 FOR 12 YARDS (24-C.MUNNERLYN).,2016,12,SHOTGUN,PASS,SHORT MIDDLE,,40,OWN,PASS
2016100300,2016-10-03,1,2,47,NYG,MIN,1,10,20,(2:47) 28-P.PERKINS LEFT TACKLE TO NYG 23 FOR 3 YARDS (54-E.KENDRICKS).,2016,3,UNDER CENTER,RUSH,,LEFT TACKLE,20,OWN,RUSH
2016100300,2016-10-03,1,4,47,NYG,MIN,2,8,49,(4:47) (SHOTGUN) 10-E.MANNING PASS INCOMPLETE SHORT LEFT TO 26-O.DARKWA.,2016,0,SHOTGUN,PASS,SHORT LEFT,,49,OWN,PASS
2016100300,2016-10-03,1,8,45,MIN,NYG,1,10,80,"(8:45) (NO HUDDLE, SHOTGUN) 8-S.BRADFORD PASS SHORT MIDDLE TO 21-J.MCKINNON TO NYG 17 FOR 3 YARDS (52-J.CASILLAS).",2016,3,NO HUDDLE SHOTGUN,PASS,SHORT MIDDLE,,20,OPP,PASS
2016100300,2016-10-03,1,4,44,NYG,MIN,3,8,49,"(4:44) (NO HUDDLE, SHOTGUN) 10-E.MANNING PASS SHORT RIGHT TO 45-W.TYE TO MIN 48 FOR 3 YARDS (54-E.KENDRICKS; 24-C.MUNNERLYN). PENALTY ON NYG-68-B.HART, ILLEGAL USE OF HANDS, DECLINED.",2016,3,NO HUDDLE SHOTGUN,PASS,SHORT RIGHT,,49,OWN,PASS
2016100300,2016-10-03,1,10,44,MIN,NYG,1,10,1,(10:44) 48-Z.LINE UP THE MIDDLE TO MIN 3 FOR 2 YARDS (91-K.SHEPPARD; 52-J.CASILLAS).,2016,2,UNDER CENTER,RUSH,,CENTER,1,OWN,RUSH
2016100300,2016-10-03,1,5,44,NYG,MIN,2,10,25,"(5:44) (SHOTGUN) 26-O.DARKWA RIGHT END TO NYG 42 FOR 17 YARDS (55-A.BARR). PENALTY ON MIN-29-X.RHODES, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT NYG 42.",2016,17,SHOTGUN,RUSH,,RIGHT END,25,OWN,RUSH
2016100300,2016-10-03,1,1,43,NYG,MIN,2,17,13,(1:43) (SHOTGUN) 10-E.MANNING PASS INCOMPLETE SHORT MIDDLE TO 45-W.TYE.,2016,0,SHOTGUN,PASS,SHORT MIDDLE,,13,OWN,PASS
2016100300,2016-10-03,1,3,42,MIN,NYG,1,10,45,(3:42) 48-Z.LINE RIGHT GUARD TO MIN 47 FOR 2 YARDS (98-D.HARRISON).,2016,2,UNDER CENTER,RUSH,,RIGHT GUARD,45,OWN,RUSH
2016100300,2016-10-03,1,13,40,NYG,MIN,2,9,53,"(13:40) (NO HUDDLE, SHOTGUN) 26-O.DARKWA RIGHT GUARD TO MIN 38 FOR 9 YARDS (22-H.SMITH).",2016,9,NO HUDDLE SHOTGUN,RUSH,,RIGHT GUARD,47,OPP,RUSH
2016100300,2016-10-03,1,7,39,MIN,NYG,3,5,85,(7:39) (SHOTGUN) 8-S.BRADFORD PASS SHORT LEFT TO 21-J.MCKINNON TO NYG 9 FOR 6 YARDS (57-K.ROBINSON).,2016,6,SHOTGUN,PASS,SHORT LEFT,,15,OPP,PASS
2016100300,2016-10-03,1,1,38,NYG,MIN,3,17,13,(1:38) (SHOTGUN) 10-E.MANNING PASS SHORT LEFT TO 87-S.SHEPARD TO NYG 19 FOR 6 YARDS (97-E.GRIFFEN).,2016,6,SHOTGUN,PASS,SHORT LEFT,,13,OWN,PASS
2016100300,2016-10-03,1,6,38,MIN,NYG,1,14,86,"(6:38) (SHOTGUN) 8-S.BRADFORD PASS INCOMPLETE SHORT RIGHT TO 84-C.PATTERSON. PENALTY ON NYG-20-J.JENKINS, DEFENSIVE PASS INTERFERENCE, 13 YARDS, ENFORCED AT NYG 14 - NO PLAY.",2016,0,SHOTGUN,PASS,SHORT RIGHT,,14,OPP,PASS
2016100300,2016-10-03,1,6,34,MIN,NYG,1,1,99,(6:34) 67-Z.KERIN REPORTED IN AS ELIGIBLE.  8-S.BRADFORD PASS INCOMPLETE SHORT LEFT TO 82-K.RUDOLPH.,2016,0,UNDER CENTER,PASS,SHORT LEFT,,1,OPP,PASS
2016100300,2016-10-03,1,12,33,NYG,MIN,1,20,52,(12:33) 26-O.DARKWA LEFT GUARD TO MIN 44 FOR 4 YARDS (98-L.JOSEPH).,2016,4,UNDER CENTER,RUSH,,LEFT GUARD,48,OPP,RUSH
2016100300,2016-10-03,1,6,30,MIN,NYG,2,1,99,"(6:30) 44-M.ASIATA LEFT GUARD FOR 1 YARD, TOUCHDOWN.",2016,1,UNDER CENTER,RUSH,,LEFT GUARD,1,OPP,RUSH
2016100300,2016-10-03,1,6,28,NYG,MIN,1,10,25,(6:28) (SHOTGUN) 26-O.DARKWA LEFT GUARD TO NYG 25 FOR NO GAIN (98-L.JOSEPH).,2016,0,SHOTGUN,RUSH,,LEFT GUARD,25,OWN,RUSH
2016100300,2016-10-03,1,5,23,NYG,MIN,1,10,47,(5:23) (SHOTGUN) 26-O.DARKWA LEFT GUARD TO NYG 49 FOR 2 YARDS (54-E.KENDRICKS).,2016,2,SHOTGUN,RUSH,,LEFT GUARD,47,OWN,RUSH
2016100300,2016-10-03,1,14,22,NYG,MIN,1,10,52,(14:22) 26-O.DARKWA UP THE MIDDLE TO MIN 47 FOR 1 YARD (22-H.SMITH; 98-L.JOSEPH).,2016,1,UNDER CENTER,RUSH,,CENTER,48,OPP,RUSH
2016100300,2016-10-03,1,9,20,MIN,NYG,4,3,8,"(9:20) (PUNT FORMATION) 18-J.LOCKE PUNTS 53 YARDS TO NYG 39, CENTER-47-K.MCDERMOTT. 17-D.HARRIS MUFFS CATCH, RECOVERED BY MIN-35-M.SHERELS AT NYG 41. 35-M.SHERELS TO NYG 41 FOR NO GAIN (17-D.HARRIS).",2016,0,PUNT,PUNT,,,8,OWN,KICK
